Winery,Wine,vintage,Rating,num_review,region,price
Château Giscours,Château Giscours (Grand Cru Classé) 2020,2020,4.1,580,margaux,68.1
Marguerite Carillon,Savigny-lès-Beaune 1er Cru 'Les Lavières' 2020,2020,3.9,43,savigny-les-beaune-les-lavieres,68.1
Château Malescot St. Exupery,Margaux (Grand Cru Classé) 2020,2020,4.2,144,margaux,68.1
Château La Tour de Mons,Margaux 2016,2016,4.1,1402,margaux,68.3
Domaine Les Bottes Rouges - Jean-Baptiste Menigoz,Gibus Trousseau 2023,2023,3.9,303,arbois,68.3
Château Lagrézette,Cru d'Exception Malbec 2014,2014,4.0,162,cahors,68.3
Domaine des Ardoisieres,Améthyste 2019,2019,4.2,66,vin-des-allobroges,68.3
Paul Henri Thillardon,Chassignol Chénas 2023,2023,4.1,965,chenas,68.36
Dominique Derain,Saint-Aubin 'Le Ban' 2022,2022,3.9,806,saint-aubin,68.36
Paul Jaboulet Aîné,Hermitage 'La Maison Bleue' 2016,2016,4.3,589,hermitage,68.45
Domaine Labranche Laffont,Les Préphylloxériques 2016,2016,4.4,134,madiran,68.5
Mongeard-Mugneret,Beaune 1er Cru Les Avaux 2020,2020,4.1,350,beaune-premier-cru,68.5
Château Saint-Pierre,Saint-Julien (Grand Cru Classé) 2016,2016,4.3,500,saint-julien,68.58
Paul Jaboulet Aîné,Hermitage 'La Maison Bleue' 2018,2018,4.2,897,hermitage,68.59
Domaine Bart,Fixin 1er Cru 'Hervelets' 2020,2020,4.1,688,fixin-les-hervelets,68.6
Château Beauregard,La Chartreuse de Beauregard Pomerol 2017,2017,4.1,27,pomerol,68.68
Joblot,Clos du Cellier Aux Moines Givry 1er Cru 2023,2023,4.1,2143,givry-cellier-aux-moines,68.72
Château Cos Labory,Saint-Estèphe (Grand Cru Classé) 2006,2006,3.8,300,saint-estephe,68.77
Château Cantenac Brown,Margaux (Grand Cru Classé) 2011,2011,4.2,1013,margaux,68.77
Monthelie Douhairet Porcheret,Pommard 2021,2021,4.3,30,pommard,68.9
Géantet-Pansiot,Gevrey-Chambertin 2022,2022,4.1,34,gevrey-chambertin,68.9
Maison En Belles Lies,Maranges 1er Cru 'Les Clos Roussots' 2022,2022,4.0,344,maranges-les-clos-roussots,68.94
Château Giscours,Château Giscours (Grand Cru Classé) 2017,2017,4.2,1549,margaux,68.94
Domaine Charles Allexant,Beaune Bressandes Premier Cru 1999,1999,3.9,177,beaune-les-bressandes,69.0
Domaine de Chevalier,Pessac-Léognan (Grand Cru Classé de Graves) 1993,1993,4.0,133,pessac-leognan,69.0
Marquis de Saint-Estèphe,Saint-Estèphe 1975,1975,3.7,1857,saint-estephe,69.0
Henri Pion,Racines Croisées Chambolle-Musigny 2013,2013,3.5,51,chambolle-musigny,69.0
Domaine Parigot,Pommard Premier Cru 'Epenots' 2023,2023,4.2,379,pommard-premier-cru,69.0
Château Grand-Puy Ducasse,Pauillac (Grand Cru Classé) 1989,1989,4.0,163,pauillac,69.0
Vieux Château des Rocs,Lussac Saint-Emilion Rouge 1977,1977,3.7,84,lussac-st-emilion,69.0
Château Batailley,Pauillac (Grand Cru Classé) 2009,2009,4.3,2305,pauillac,69.0
Pierre Boisson,Monthélie 2017,2017,4.1,75,monthelie,69.0
Domaine Henri Gouges,Nuits-Saint-Georges 2018,2018,4.2,268,nuits-saint-georges,69.0
Pierre Boisson,Auxey-Duresses Premier Cru 2019,2019,4.2,29,auxey-duresses-premier-cru,69.0
Domaine Georges Vernay,La Dame Brune Saint-Joseph 2019,2019,4.2,323,saint-joseph,69.0
Graeme & Julie Bott,Saint-Joseph Rouge 2022,2022,4.1,727,saint-joseph,69.0
Château Haut-Batailley,Pauillac (Grand Cru Classé) 1998,1998,4.1,199,pauillac,69.0
Lucien Boillot & Fils,Gevrey-Chambertin 2021,2021,4.0,1444,gevrey-chambertin,69.0
Domaine A. et P. de Villaine,Rully 1er Cru 'Les Champs Cloux' 2020,2020,4.2,38,rully-champs-cloux,69.0
Château Boyd-Cantenac,Margaux (Grand Cru Classé) 2011,2011,4.0,274,margaux,69.0
Domaine Parigot,Pommard 1er Cru 'Les Charmots' 2020,2020,4.2,376,les-charmots,69.0
Pierre Morey,Les Durots Meursault 2003,2003,4.0,268,meursault,69.0
Château Cos Labory,Saint-Estèphe (Grand Cru Classé) 1997,1997,4.3,80,saint-estephe,69.0
Roc d'Anglade,Rouge 2016,2016,3.9,197,gard,69.0
Laurent Roumier,Chambolle-Musigny 2019,2019,4.1,97,chambolle-musigny,69.0
Château Ormes de Pez,Saint-Estèphe 1985,1985,4.1,82,saint-estephe,69.0
Château Lagrange,Saint-Julien (Grand Cru Classé) 1997,1997,4.1,222,saint-julien,69.0
Edouard Delaunay,Morey-Saint-Denis 'Le Village' 2020,2020,4.2,27,morey-saint-denis-le-village,69.0
Domaine Chanzy,Vosne-Romanée 'La Croix Blanche' 2021,2021,4.1,243,vosne-romanee,69.0
Yann Chave,Crozes-Hermitage 2017,2017,3.8,706,crozes-hermitage,69.0
Château Cantenac Brown,Margaux (Grand Cru Classé) 2022,2022,4.0,51,margaux,69.0
David Duband,Nuits-Saint-Georges 2022,2022,4.2,25,nuits-saint-georges,69.0
Château Rauzan-Ségla,Margaux (Grand Cru Classé) 2013,2013,4.0,778,margaux,69.0
Château Nénin,Pomerol 2017,2017,4.2,161,pomerol,69.0
Château Prieuré-Lichine,Margaux (Grand Cru Classé) 2010,2010,4.2,1695,margaux,69.0
Clau de Nell,Cuvée Violette (Cabernet Franc - Cabernet Sauvignon) 2019,2019,4.1,90,anjou,69.0
Château Montus,Madiran 1994,1994,4.1,262,madiran,69.0
Sant Armettu,L’Ermite de Sant Armettu 2022,2022,4.4,232,ile-de-beaute,69.0
La Célestière,Cuvée Confidentielle Châteauneuf-du-Pape 2019,2019,4.4,95,chateauneuf-du-pape,69.0
Château Capet-Guillier,Saint-Émilion Grand Cru 1986,1986,4.2,2344,st-emilion-grand-cru,69.0
Franck Balthazar,Cornas Sans Soufre Ajouté 2022,2022,4.1,159,cornas,69.0
Amiot-Servelle,Morey-Saint-Denis 2022,2022,4.0,285,morey-saint-denis,69.0
Domaine Berthaut-Gerbet,Gevrey-Chambertin 2021,2021,4.0,310,gevrey-chambertin,69.0
Château de Beaucastel,Coudoulet de Beaucastel Côtes-du-Rhône 2016,2016,4.0,2344,cotes-du-rhone,69.0
Yves Cuilleron,Côte-Rôtie Bonnivières (Lieu-Dit) 2022,2022,4.2,438,cote-rotie,69.0
Domaine Rostaing,Côte-Rôtie Ampodium 2021,2021,4.2,86,cote-rotie,69.0
Château Rauzan-Gassies,Margaux 2014,2014,3.9,189,margaux,69.0
Mickael Bourg,Les P'tits Bouts Cornas 2022,2022,4.0,26,cornas,69.1
David Duband,Nuits-Saint-Georges 2021,2021,4.1,72,nuits-saint-georges,69.1
David Duband,Nuits-Saint-Georges 2020,2020,4.1,136,nuits-saint-georges,69.1
Château l'Évangile,Blason de L’Evangile Pomerol 2020,2020,4.2,93,pomerol,69.11
Bitouzet-Prieur,Volnay 2022,2022,4.0,963,volnay,69.12
Maxime Cheurlin-Noëllat,Bourgogne Hautes-Côtes de Nuits 2019,2019,4.2,125,bourgogne-hautes-cotes-de-nuits,69.2
Château de Bellevue,350° de Bellevue Saint-Émilion Grand Cru 2011,2011,4.3,38,st-emilion-grand-cru,69.27
Cos d'Estournel,G d’Estournel (Goulée by Cos d’Estournel) 2018,2018,3.9,351,medoc,69.27
M. Chapoutier,Domaine de Bila-Haut V.I.T (Visitare Interiore Terrae) Côtes du Roussillon Villages 2017,2017,4.1,568,cotes-du-roussillon-villages,69.34
Tardieu-Laurent,Hermitage Rouge 2020,2020,4.3,64,hermitage,69.5
Château Lynch-Moussas,Pauillac (Grand Cru Classé) 2010,2010,4.1,1282,pauillac,69.5
Amiot Guy,Beaune Longbois 2021,2021,4.0,84,beaune,69.5
Château Belgrave,Haut-Médoc (Grand Cru Classé) 2015,2015,4.0,2323,haut-medoc,69.53
M. Chapoutier,Domaine de Bila-Haut V.I.T (Visitare Interiore Terrae) Côtes du Roussillon Villages 2018,2018,4.1,568,cotes-du-roussillon-villages,69.55
Château Beauregard,Pomerol 2011,2011,4.0,691,pomerol,69.55
Simon Colin,Santenay 1er Cru 'Les Gravières' 2022,2022,4.2,26,santenay-les-gravieres,69.6
Domaine Jean-Pierre Guyon,Savigny-lès-Beaune 'Les Planchots' Rouge 2018,2018,4.1,29,savigny-les-beaune,69.6
Louis Jadot,Beaune Premier Cru 'Grèves' 2021,2021,3.9,52,beaune-les-greves,69.6
Château La Conseillante,Duo de Conseillante Pomerol 2017,2017,4.0,90,pomerol,69.6
Domaine Violot-Guillemard,Monthélie Premier Cru 'Les Duresses' 2021,2021,4.0,92,monthelie-les-duresses,69.6
Domaine Gallety,La Syrare 2019,2019,4.1,34,cotes-du-vivarais,69.9
Domaine Aurore Bachelet,Maranges 1er Cru 'Les Clos Roussots' 2022,2022,4.0,70,maranges-les-clos-roussots,69.9
Laurent Roumier,Chambolle-Musigny 2021,2021,4.1,1455,chambolle-musigny,69.9
Abbatucci,Ministre Impérial (Cuvée Collection) 2023,2023,4.2,950,corsica,69.9
Domaine Thierry Mortet,Gevrey-Chambertin Vigne Belle 2020,2020,4.1,782,gevrey-chambertin,69.9
Château d'Issan,Margaux (Grand Cru Classé) 2017,2017,4.3,761,margaux,69.9
Château Beauregard,Pomerol 2018,2018,4.3,253,pomerol,69.9
Château de la Crée,Santenay 'Clos de la Confrérie' 2018,2018,4.1,42,santenay,69.95
Domaine Armelle et Bernard Rion,Vosne Romanee 2021,2021,4.1,166,vosne-romanee,69.95
Château de la Crée,Santenay Premier Cru 'Gravières'  Rouge 2020,2020,4.2,171,santenay-les-gravieres,69.95
Château Pavie Macquin,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,2014,4.2,700,st-emilion-grand-cru,69.95
Domaine Perrin,Monopole Volnay 1er Cru 'Gigotte' 2015,2015,4.0,69,volnay-la-gigotte,69.95
Château de la Crée,Santenay 'Les Terrasses de la Crée' 2020,2020,4.2,34,santenay,69.95
Domaine de la Janasse,Châteauneuf-du-Pape Chaupin 2018,2018,4.3,326,chateauneuf-du-pape,69.95
Château Lagrange,Les Fiefs de Lagrange Saint-Julien 1990,1990,4.1,100,saint-julien,70.0
Château Cantenac Brown,BriO de Cantenac Brown Margaux 1990,1990,4.0,9361,margaux,70.0
Thunevin-Calvet,Hugo Côtes du Rousillon Villages 2008,2008,4.1,82,cotes-du-roussillon-villages,70.0
Clos Marie,Les Glorieuses Pic Saint Loup 2013,2013,4.0,51,pic-saint-loup,70.0
Château Léoville Las Cases,Le Petit Lion Saint-Julien 2019,2019,4.1,134,saint-julien,70.0
Clos du Marquis,Saint-Julien 2006,2006,4.1,1286,saint-julien,70.0
Château Duhart-Milon,Pauillac (Grand Cru Classé) 2013,2013,4.1,364,pauillac,70.0
Château Sociando-Mallet,Haut-Médoc 2005,2005,4.2,1739,haut-medoc,70.0
Domaine de Beaurenard,Châteauneuf-du-Pape Boisrenard 2020,2020,4.2,57,chateauneuf-du-pape,70.0
Château La Lagune,Haut-Médoc (3éme Grand Cru Classé en 1855) 1991,1991,4.5,83,haut-medoc,70.0
Domaine Parigot,Pommard 1er Cru 'Les Charmots' 2019,2019,4.2,30,les-charmots,70.0
Clos Saint Sébastien,Le Clos 2021,2021,4.3,43,collioure,70.0
Henri Magnien,Bourgogne Côte d'Or Pinot Noir 2021,2021,4.0,123,bourgogne,70.0
Château Grand Corbin-Despagne,Château Le Chemin Pomerol 2021,2021,4.2,405,pomerol,70.0
Remoissenet Père & Fils,Pommard 2020,2020,4.0,88,pommard,70.0
Deux Vallees,Clos du Bois Anjou Rouge 2012,2012,3.6,95,anjou,70.0
La Maison Romane,Marsannay 'Longeroies' 2022,2022,3.9,364,marsannay,70.0
Pierre Boisson,Auxey-Duresses Premier Cru 2018,2018,4.2,78,auxey-duresses-premier-cru,70.0
Château Saint-Pierre,Saint-Julien (Grand Cru Classé) 2011,2011,4.1,785,saint-julien,70.0
Thomas Morey,Beaune 1er Cru 'Les Grèves' Rouge 2019,2019,4.1,270,beaune-les-greves,70.0
Château Lagrange,Saint-Julien (Grand Cru Classé) 2011,2011,4.1,2163,saint-julien,70.0
Château Ducru-Beaucaillou,Croix de Beaucaillou Saint-Julien 2015,2015,4.3,1204,saint-julien,70.0
Château Malescot St. Exupery,Margaux (Grand Cru Classé) 2015,2015,4.3,793,margaux,70.0
Domaine Drouhin-Laroze,Gevrey-Chambertin Dix Climats 2021,2021,4.1,95,gevrey-chambertin,70.0
Château Haut-Bages Libéral,Pauillac (Grand Cru Classé) 2014,2014,4.1,1126,pauillac,70.0
Domaine du Gour de Chaule,Cuvée Tradition Gigondas 2021,2021,4.1,217,gigondas,70.0
Domaine de La Truffière,Chassagne-Montrachet 1er Cru 'La Maltroie' 2018,2018,4.1,43,chassagne-montrachet-la-maltroie,70.0
Domaine Sylvain Morey,Santenay 1er Cru 'Grand Clos Rousseau' 2018,2018,4.4,69,santenay-grand-clos-rousseau,70.0
Domaine Henri Gouges,Nuits-Saint-Georges 2017,2017,4.0,320,nuits-saint-georges,70.0
Remoissenet Père & Fils,Nuits-Saint-Georges 2020,2020,4.2,400,nuits-saint-georges,70.0
Mongeard-Mugneret,Fixin 2020,2020,4.1,28,fixin,70.0
Château Maucoil,l'Esprit de Maucoil Châteauneuf-du-Pape 2016,2016,4.5,40,chateauneuf-du-pape,70.0
Domaine Henri Gouges,Nuits-Saint-Georges 2015,2015,4.0,258,nuits-saint-georges,70.0
Maxime Cheurlin-Noëllat,Pommard Les Leuvriéres 2019,2019,4.3,26,pommard,70.0
Château de Reignac,Balthus Bordeaux Supérieur 2019,2019,4.2,1060,bordeaux-superieur,70.0
Château Haut-Marbuzet,Saint-Estèphe 2006,2006,4.2,1011,saint-estephe,70.0
Remoissenet Père & Fils,Gevrey-Chambertin 2020,2020,4.2,31,gevrey-chambertin,70.0
Bader-Mimeur,Chateau de Chassagne-Montrachet Rouge 2021,2021,4.1,1250,chassagne-montrachet,70.0
Château d'Armailhac,Pauillac (Grand Cru Classé) 2012,2012,4.1,2899,pauillac,70.0
Domaine Jean Chauvenet,Les Bousselots Nuits-Saint-Georges 1er Cru 2021,2021,4.1,284,nuits-saint-georges-aux-bousselots,70.0
Remoissenet Père & Fils,Beaune-Teurons Premier Cru 2020,2020,4.2,329,beaune-les-teurons,70.0
Joseph Drouhin,Volnay 2021,2021,4.0,1375,volnay,70.0
La Sergue,Lalande-de-Pomerol 2015,2015,4.0,66,lalande-de-pomerol,70.03
Domaine Jean Chauvenet,Les Vaucrains Nuits-Saint-Georges 1er Cru 2014,2014,4.1,387,nuits-saint-georges-les-vaucrains,70.08
Domaine Pierre Amiot et Fils,Morey-Saint-Denis 2017,2017,3.9,191,morey-saint-denis,70.1
Comte Armand,Auxey-Duresses Premier Cru 2020,2020,4.2,26,auxey-duresses-premier-cru,70.2
Domaine Ballorin,Côte de Nuits Villages 'Le Village' 2022,2022,3.8,125,cote-de-nuits-villages,70.33
Dominique Laurent,Nuits-Saint-Georges Les Quatre Vignes 2013,2013,4.2,29,nuits-saint-georges,70.4
Domaine Jean Chauvenet,Les Damodes Nuits-Saint-Georges 1er Cru 2020,2020,4.2,174,nuits-saint-georges-les-damodes,70.51
Sextant - Julien Altaber,Pinot Noir Monthélie 1er Cru 'Sur la Velle' 2017,2017,4.0,40,monthelie-sur-la-velle,70.54
Château Bouscassé,Vieilles Vignes Madiran 2007,2007,4.0,347,madiran,70.62
Château Giscours,La Sirène de Giscours Margaux 2019,2019,4.1,500,margaux,70.67
Bouchard Père & Fils,Beaune 1er Cru 'Clos de la Mousse' (Monopole) 2018,2018,4.2,116,beaune-premier-cru,70.69
Domaine de Villeneuve,Les Vieilles Vignes Châteauneuf-du-Pape 2020,2020,4.2,3833,chateauneuf-du-pape,70.69
Domaine Rostaing,Côte-Rôtie Ampodium 2016,2016,4.1,509,cote-rotie,70.8
Domaine Poulleau Père & Fils,Volnay 2021,2021,3.9,399,volnay,70.9
Rémi Jobard,Monthélie 1er Cru 'Les Champs Fulliot' 2022,2022,4.2,82,monthelie-les-champs-fulliots,70.9
Château Nénin,Pomerol 2019,2019,4.2,185,pomerol,70.94
Domaines Philippe Porcheron,Château Marojallia Margaux 2011,2011,4.2,1297,margaux,71.0
Domaine Gauby,Calcinaires Rouge 2015,2015,3.6,316,cotes-catalanes,71.0
Château Dauzac,Margaux (Grand Cru Classé) 2009,2009,4.2,1213,margaux,71.0
Lucien Boillot & Fils,Pommard 2021,2021,4.0,145,pommard,71.0
Domaine Tempier,Bandol Cuvée La Migoua 2021,2021,4.2,47,bandol,71.0
Château Clos de Sarpe,Saint-Émilion Grand Cru (Grand Cru Classé) 2020,2020,4.1,1838,st-emilion-grand-cru,71.0
Domaine Maurice Écard,Savigny-lès-Beaune 1er Cru 'Les Narbantons' 2020,2020,4.1,183,savigny-les-beaune-les-narbantons,71.0
Domaine Maurice Écard,Savigny-lès-Beaune 1er Cru 'Les Serpentières' 2020,2020,4.0,204,savigny-les-beaune-aux-serpentieres,71.0
Château Dauzac,Margaux (Grand Cru Classé) 2005,2005,4.3,758,margaux,71.0
Château Lafon-Rochet,Saint-Estèphe (Grand Cru Classé) 2006,2006,4.1,1348,saint-estephe,71.0
Domaine Alain Michelot,Nuits-Saint-Georges 1er Cru 'Aux Champs Perdrix' 2021,2021,4.1,352,nuits-saint-georges-aux-champs-perdrix,71.0
Louis Jadot,Volnay Premier Cru 2016,2016,4.1,62,volnay-premier-cru,71.0
Domaine Maurice Écard,Domaine du Bois Noël Savigny-lès-Beaune 1er Cru 'Les Peuillets' 2020,2020,3.8,155,savigny-les-beaune-les-peuillets,71.0
Château Beauregard,Pomerol 2021,2021,4.0,70,pomerol,71.16
Château Branaire-Ducru,Saint-Julien (Grand Cru Classé) 2016,2016,4.2,1202,saint-julien,71.18
Robert Ampeau et Fils,Auxey-Duresses 1er Cru 'Les Écusseaux' 1996,1996,3.9,569,auxey-duresses-les-ecusseaux,71.24
Château Les Grandes Murailles,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,2016,4.2,1182,st-emilion-grand-cru,71.24
Château Dauzac,Margaux (Grand Cru Classé) 2022,2022,4.0,54,margaux,71.24
Gracia,Les Angelots de Gracia Saint-Émilion 2015,2015,4.1,40,saint-emilion,71.24
Domaine Arnoux Père & Fils,Aloxe Corton 1er Cru Les Fourniéres 2020,2020,4.2,187,aloxe-corton-les-fournieres,71.24
Domaine Arnoux Père & Fils,Aloxe Corton 1er Cru Les Fourniéres 2021,2021,4.2,187,aloxe-corton-les-fournieres,71.24
Bruno Colin,Vieilles Vignes Santenay 2022,2022,4.0,517,santenay,71.24
Charles Joguet,Les Charmes Chinon 2021,2021,3.9,25,chinon,71.25
Domaine de Saint-Pierre,Le Dos d'Chat Tout Facile 2023,2023,4.0,38,jura,71.25
Christophe Grandmougin,Rully 1er Cru 'Marissou' Rouge 2019,2019,4.2,120,rully-marissou,71.25
Domaine Jean-Louis Chave,Saint-Joseph Selection Offerus 2022,2022,4.0,121,saint-joseph,71.25
Domaine Jean-Michel Gaunoux,Volnay-Clos des Chênes Premier Cru 2007,2007,4.1,240,volnay-clos-des-chenes,71.4
Dominique Lafon,Beaune 1er Cru 'Les Épenottes' 2018,2018,4.2,38,beaune-les-epenotes,71.4
Bruno Colin,Maranges Premier Cru 'La Fussière' 2023,2023,4.1,447,maranges-la-fussiere,71.5
Amiot-Servelle,Morey-Saint-Denis 2018,2018,4.1,29,morey-saint-denis,71.5
Domaine des Beaumont,Morey-Saint-Denis 2020,2020,4.1,47,morey-saint-denis,71.5
Domaine des Beaumont,Morey-Saint-Denis 2019,2019,4.2,40,morey-saint-denis,71.5
Château Berliquet,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,2016,4.1,216,st-emilion-grand-cru,71.5
Domaine Truchetet,Côte de Nuits Villages 2021,2021,3.9,306,cote-de-nuits-villages,71.53
David Duband,Gevrey-Chambertin 2021,2021,4.1,82,gevrey-chambertin,71.55
Château La Croix St. Georges,Pomerol 2016,2016,4.3,103,pomerol,71.6
Remoissenet Père & Fils,Vosne-Romanée 2018,2018,4.2,75,vosne-romanee,71.63
Yves Cuilleron,Côte-Rôtie Bonnivières (Lieu-Dit) 2019,2019,4.2,47,cote-rotie,71.7
Clos du Marquis,Saint-Julien 2007,2007,4.1,1245,saint-julien,71.7
Domaine du Clos des Fées,Le Chat du Marquis 2019,2019,4.3,34,cotes-catalanes,71.9
Arnaud Baillot,Pommard Vieilles Vignes 2021,2021,4.0,59,pommard,71.9
Château Monbousquet,Saint-Émilion Grand Cru 2022,2022,4.2,12086,st-emilion-grand-cru,71.95
Château La Clotte,Saint-Émilion Grand Cru (Grand Cru Classé) 2014,2014,4.2,84,st-emilion-grand-cru,71.96
Château Malescot St. Exupery,Margaux (Grand Cru Classé) 2012,2012,4.2,1442,margaux,71.98
Pierre Jean Villa,Carmina Côte-Rôtie 2022,2022,4.3,815,cote-rotie,72.0
Lucien Boillot & Fils,Gevrey-Chambertin 2022,2022,4.0,1444,gevrey-chambertin,72.0
Domaine Jacqueson,Rully 1er Cru 'Préaux' 2023,2023,4.2,384,rully-preaux,72.0
Château l'Évangile,Blason de L’Evangile Pomerol 2022,2022,4.2,2988,pomerol,72.0
Château Haut-Batailley,Pauillac (Grand Cru Classé) 2018,2018,4.1,257,pauillac,72.0
Domaine des Closiers,Trezellières 2019,2019,4.2,38,saumur-champigny,72.0
Château Durfort-Vivens,Margaux (Grand Cru Classé) 2021,2021,4.1,47,margaux,72.0
Henri Rebourseau,Gevrey-Chambertin 2018,2018,4.3,217,gevrey-chambertin,72.0
Domaine du Vieux Télégraphe,Châteauneuf-du-Pape (La Crau) 2021,2021,4.2,224,chateauneuf-du-pape,72.0
Domaine de Beaurenard,Châteauneuf-du-Pape 2012,2012,4.1,554,chateauneuf-du-pape,72.0
Domaine de l'Aurage,Castillon - Côtes de Bordeaux 2010,2010,4.3,681,cotes-de-castillon,72.0
Château Grand-Puy-Lacoste,Saint Guirons Pauillac 2018,2018,4.3,489,pauillac,72.0
Gérard Bertrand,Coteaux Du Languedoc La Clape L'Hospitalitas 2022,2022,4.2,28,languedoc-la-clape,72.0
La Pousse d'Or,Santenay 1er Cru 'Clos Tavannes' 2017,2017,4.2,57,santenay-clos-de-tavannes,72.0
Joseph Drouhin,Pommard 2021,2021,4.1,1752,pommard,72.0
Edouard Delaunay,Vieilles Vignes Chambolle-Musigny 'Le Village' 2018,2018,3.9,32,chambolle-musigny,72.0
E. Guigal,Saint-Joseph Vignes de L'Hospice 2021,2021,4.2,37,saint-joseph,72.0
Château Berliquet,Saint-Émilion Grand Cru (Grand Cru Classé) 2022,2022,4.0,3909,st-emilion-grand-cru,72.0
Domaine Georges Vernay,Blonde du Seigneur Côte-Rôtie 2022,2022,4.1,29,cote-rotie,72.0
Château Vray Croix de Gay,Pomerol 2019,2019,4.2,2191,pomerol,72.0
Château Beau-Sejour Becot,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,2017,4.3,510,st-emilion-grand-cru,72.0
Domaine de Cambes,Bordeaux 2020,2020,4.3,64,bordeaux,72.0
Château d'Issan,Margaux (Grand Cru Classé) 2020,2020,4.2,292,margaux,72.0
Paul Ginglinger,Pinot Noir Les Rocailles 2017,2017,3.9,365,alsace,72.13
Matassa,French Disko Cinsault 2022,2022,4.3,32,vin-de-pays-vignobles-de-france,72.13
Pascal Marchand-Tawse,Marsannay 2021,2021,3.9,45,marsannay,72.14
Pascal Marchand-Tawse,Marsannay 2019,2019,3.8,344,marsannay,72.14
Chapuis & Chapuis,Aloxe-Corton 1er Cru 2021,2021,4.2,59,aloxe-corton-premier-cru,72.15
Domaine Coquelicot,Fusain 2018,2018,4.2,61,perigord,72.15
Château La Clémence,Pomerol 2016,2016,4.2,99,pomerol,72.18
Château Clos de Sarpe,Saint-Émilion Grand Cru (Grand Cru Classé) 2021,2021,4.1,1838,st-emilion-grand-cru,72.2
Château Lagrange,Saint-Julien (Grand Cru Classé) 2022,2022,4.1,86,saint-julien,72.23
Château Cantenac Brown,Margaux (Grand Cru Classé) 2014,2014,4.2,1253,margaux,72.4
Domaine Michel Mallard,Ladoix 1er Cru 'Les Buis' 2022,2022,4.2,44,ladoix-les-buis,72.4
Petit-Figeac,Saint-Émilion 2017,2017,4.3,260,saint-emilion,72.4
Château Brane-Cantenac,Margaux (Grand Cru Classé) 2013,2013,4.1,876,margaux,72.4
Château Haut-Bages Libéral,Le Haut-Médoc de Haut-Bages Liberal 2016,2016,3.7,53,haut-medoc,72.5
Domaine A. Chopin et Fils,Nuits-Saint-Georges 1er Cru 'Les Murgers' 2020,2020,4.2,110,nuits-saint-georges-aux-murgers,72.5
Domaine A. Chopin et Fils,Nuits-Saint-Georges 1er Cru 'Les Murgers' 2018,2018,4.2,110,nuits-saint-georges-aux-murgers,72.5
Domaine Michel Mallard,Aloxe-Corton 1er Cru 'La Toppe au Vert' 2017,2017,4.4,27,aloxe-corton-la-toppe-au-vert,72.5
Château Haut-Beauséjour,Saint-Estèphe 2014,2014,3.9,871,saint-estephe,72.5
Château Haut-Bailly,Château Haut-Bailly (Cru Classé de Graves) 2013,2013,3.9,369,pessac-leognan,72.5
Château La Tour Carnet,Haut-Médoc (Grand Cru Classé) 2010,2010,4.0,2168,haut-medoc,72.5
Maison Champy,Clos de Bully Pernand-Vergelesses 2022,2022,4.1,615,pernand-vergelesses,72.56
Mas Janeil,Le Pas de la Mule 2010,2010,4.2,138,cotes-du-roussillon-villages,72.69
Domaine Rapet,Beaune Les Bressandes Premier Cru 2015,2015,4.1,218,beaune-les-bressandes,72.7
Château Rauzan-Gassies,Margaux 2012,2012,4.0,326,margaux,72.7
M. Chapoutier,Crozes-Ermitage Les Varonniers 2021,2021,4.1,26,crozes-hermitage,72.76
